ID_Bus,Ruta,Velocidad_kmh,Latitud,Longitud,Timestamp
BUS_1007,502,55,-33.524388426879526,-70.5835657103602,2026-05-23 12:19:00
BUS_1013,502c,36,-33.45159422463002,-70.74802098486936,2026-05-07 17:31:00
BUS_1003,502C,16,-33.540173119830165,-70.6834954942286,2026-05-20 11:35:00
BUS_1038,502C,-2,-33.466452267778365,-70.72618796830592,2026-05-12 18:02:00
BUS_1027,502c,58,-33.409376261702874,-70.61349863379202,2026-05-25 15:19:00
BUS_1018,502,33,-33.458748503296505,-70.66550496348054,2026-05-08 17:02:00
BUS_1019,210e,13,-33.37726846685008,-70.71644235018897,2026-05-06 09:21:00
BUS_1019,104,18,-33.51445834230061,-70.75964041866543,2026-05-27 07:42:00
BUS_1025,502c,-1,-33.48635661762798,-70.59823861484597,2026-05-29 01:48:00
BUS_1042,210e,52,-33.374618943968514,-70.71701007484224,2026-05-28 09:44:00
BUS_1004,210e,29,-33.46258275379438,-70.60348388365396,2026-05-18 03:31:00
BUS_1021,502,-4,-33.426872433144005,-70.59235620939405,2026-05-28 20:32:00
BUS_1008,104,35,-33.46577186899838,-70.67645487478289,2026-05-21 20:03:00
BUS_1002,502c,54,-33.49693956063895,-70.61432592025089,2026-05-04 11:44:00
BUS_1024,502,60,-33.416574135512384,-70.62054104695405,2026-05-14 18:15:00
BUS_1050,502,11,-33.35753938592488,-70.60319836759562,2026-05-22 22:09:00
BUS_1000,104,33,-33.4901818366833,-70.74269165052628,2026-05-05 08:38:00
BUS_1042,502C,55,-33.3934566157908,-70.73938702151008,2026-05-24 02:41:00
BUS_1033,104,49,-33.35960092736114,-70.68574933838936,2026-05-28 18:18:00
BUS_1021,502,58,-33.42634387980328,-70.66502856225277,2026-05-26 19:08:00
BUS_1047,210e,14,-33.52771926799425,-70.5711071330405,2026-05-08 06:24:00
BUS_1045,502,37,-33.44131202635593,-70.65284290745927,2026-05-19 12:31:00
BUS_1010,210e,41,-33.513190445427746,-70.582127094057,2026-05-30 11:02:00
BUS_1022,210,59,-33.45566785126325,-70.6562637399045,2026-05-05 05:08:00
BUS_1048,210e,26,-33.4179143725616,-70.72858858132382,2026-05-09 03:52:00
BUS_1016,502c,32,-33.517274610166375,-70.70864441815789,2026-05-09 01:57:00
BUS_1005,502c,14,-33.49778170778481,-70.68790075756229,2026-05-14 19:53:00
BUS_1009,502C,25,-33.376393980177546,-70.73388898318615,2026-05-23 09:36:00
BUS_1022,210e,35,-33.491432577097434,-70.67378348403406,2026-05-11 06:40:00
BUS_1044,502C,54,-33.4359366262121,-70.59539686052511,2026-05-26 18:40:00
BUS_1014,210,43,-33.429907077588204,-70.60745873937023,2026-05-16 08:47:00
BUS_1016,210e,27,-33.39457880994322,-70.68344019951137,2026-05-16 09:21:00
BUS_1023,210,26,-33.39640024403664,-70.69633765445886,2026-05-06 21:09:00
BUS_1000,502c,22,-33.36172462267389,-70.75846918652181,2026-05-26 22:23:00
BUS_1035,210e,19,-33.53262387016971,-70.60187401885212,2026-05-20 22:46:00
BUS_1005,502c,45,-33.51819520417957,-70.72328661908273,2026-05-17 04:42:00
BUS_1047,502,59,-33.52704025178546,-70.61323222746883,2026-05-22 06:03:00
BUS_1008,210e,-16,-33.380692577164936,-70.71161488672838,2026-05-28 23:10:00
BUS_1016,502c,-7,-33.47421636651925,-70.656979567821,2026-05-20 06:25:00
BUS_1010,502c,31,-33.477798812377976,-70.65623415196016,2026-05-06 06:49:00
BUS_1012,502C,10,-33.42469258056205,-70.68090630525082,2026-05-21 16:35:00
BUS_1027,502C,52,-33.47201318975973,-70.70626549021597,2026-05-04 14:39:00
BUS_1007,104,13,-33.504052435253556,-70.6199460847176,2026-05-06 09:37:00
BUS_1049,502,-14,-33.50827819159321,-70.616665460384,2026-05-14 16:00:00
BUS_1034,502C,27,-33.3670667101005,-70.75357791012168,2026-05-29 01:41:00
BUS_1008,502,39,-33.4264541172195,-70.70557317390967,2026-05-29 14:13:00
BUS_1036,210e,18,-33.40080531229817,-70.73451381793674,2026-05-27 04:30:00
BUS_1003,210,19,-33.45664780401926,-70.73825336315598,2026-05-06 10:09:00
BUS_1005,502,36,-33.53591736131,-70.64291603556323,2026-05-10 00:18:00
BUS_1050,502c,12,-33.43949133498328,-70.75212480094281,2026-05-22 15:07:00
BUS_1003,210e,35,-33.538919567344664,-70.6530892424158,2026-05-16 19:11:00
BUS_1040,210e,15,-33.474454292469204,-70.70464755942783,2026-05-16 19:44:00
BUS_1036,104,50,-33.41689589093136,-70.5911008459396,2026-05-11 21:25:00
BUS_1005,210e,36,-33.459407374111315,-70.71069939933139,2026-05-22 06:35:00
BUS_1022,210,17,-33.39487367002385,-70.71261078892665,2026-05-28 00:11:00
BUS_1003,502,31,-33.41241568086632,-70.601674433928,2026-05-18 12:35:00
BUS_1023,502,46,-33.3771830317061,-70.6117495242567,2026-05-01 23:43:00
BUS_1011,502,49,-33.46710513865708,-70.70854739865938,2026-05-14 23:05:00
BUS_1032,502c,43,-33.54245050152849,-70.69264712560714,2026-05-29 09:04:00
BUS_1006,104,60,-33.3821028206917,-70.71409317491835,2026-05-04 01:00:00
BUS_1034,502C,50,-33.40625651495541,-70.60811963813312,2026-05-25 20:57:00
BUS_1027,104,49,-33.425311935201904,-70.71246900160004,2026-05-10 15:01:00
BUS_1044,502C,60,-33.35631439185213,-70.61967314258888,2026-05-25 16:27:00
BUS_1025,502C,39,-33.4257374878782,-70.65082411462089,2026-05-06 14:42:00
BUS_1037,502c,15,-33.42145007039814,-70.73286010255389,2026-05-22 06:18:00
BUS_1008,502,43,-33.36808745691888,-70.67398714036392,2026-05-07 20:33:00
BUS_1014,502C,28,-33.396050052575006,-70.7505362127001,2026-05-17 07:43:00
BUS_1033,502c,47,-33.426007546491775,-70.61665249900426,2026-05-07 19:22:00
BUS_1034,210,55,-33.52539661222292,-70.7033185870532,2026-05-04 00:38:00
BUS_1033,104,20,-33.427323332554415,-70.64572912805248,2026-05-11 13:17:00
BUS_1014,104,35,-33.49320706313703,-70.66502073399796,2026-05-01 21:13:00
BUS_1025,502c,58,-33.544546095451295,-70.72920163678391,2026-05-21 23:41:00
BUS_1015,210e,53,-33.399450203817956,-70.74028871844006,2026-05-17 19:56:00
BUS_1025,502c,46,-33.431238839721445,-70.65495389365942,2026-05-03 00:04:00
BUS_1017,502c,25,-33.495080510616496,-70.74450332922704,2026-05-14 06:06:00
BUS_1037,210,42,-33.54873732167548,-70.72482981745274,2026-05-10 05:58:00
BUS_1011,502c,31,-33.41304505157577,-70.72998740145714,2026-05-02 05:10:00
BUS_1036,104,37,-33.36834637182091,-70.58892691937484,2026-05-15 14:40:00
BUS_1015,210,25,-33.46320545698816,-70.75832726363694,2026-05-03 06:05:00
BUS_1015,502C,54,-33.42922522297788,-70.71681055476193,2026-05-26 04:01:00
BUS_1047,210e,42,-33.493508748340275,-70.60185813907383,2026-05-20 12:02:00
BUS_1034,502,10,-33.47028126918741,-70.72275256323465,2026-05-29 16:54:00
BUS_1044,104,29,-33.35150856622533,-70.75536807290027,2026-05-09 16:04:00
BUS_1001,502,28,-33.36799329688144,-70.61754099198696,2026-05-16 05:50:00
BUS_1048,210,17,-33.38219969536271,-70.64272611326442,2026-05-24 00:16:00
BUS_1024,210e,44,-33.53951294895449,-70.59492114889001,2026-05-20 23:50:00
BUS_1037,210,30,-33.52642766946767,-70.69892399949289,2026-05-09 13:57:00
BUS_1005,210e,45,-33.43905199987823,-70.67839116498337,2026-05-02 10:42:00
BUS_1048,502C,34,-33.46193631598767,-70.75332437004086,2026-05-01 12:25:00
BUS_1012,502c,29,-33.497270578369495,-70.75586699530014,2026-05-24 08:02:00
BUS_1035,210e,51,-33.40763151870546,-70.67036509008268,2026-05-02 00:51:00
BUS_1022,104,22,-33.481051775938546,-70.56779715716642,2026-05-06 04:45:00
BUS_1050,210e,56,-33.47529421900755,-70.63692594922743,2026-05-31 06:07:00
BUS_1006,502C,16,-33.36446320989464,-70.57899144133448,2026-05-23 23:46:00
BUS_1024,104,19,-33.37232182874713,-70.61474377947121,2026-05-19 20:58:00
BUS_1013,210e,42,-33.36516924791131,-70.61766186330009,2026-05-26 14:27:00
BUS_1011,210e,43,-33.3831535009944,-70.66701545952822,2026-05-05 00:16:00
BUS_1024,502C,54,-33.4632687042678,-70.64571538012439,2026-05-05 18:37:00
BUS_1017,210,56,-33.36722752163333,-70.62713620911475,2026-05-02 00:36:00
BUS_1011,502,34,-33.35892862830631,-70.73665125608949,2026-05-11 00:30:00
BUS_1027,210e,47,-33.53718508999852,-70.71189043308691,2026-05-07 12:59:00
BUS_1047,104,37,-33.46794794750414,-70.5879628100541,2026-05-04 04:23:00
BUS_1044,104,36,-33.370697763947476,-70.65928431942909,2026-05-24 02:31:00
BUS_1019,210e,50,-33.51767691919058,-70.68046166551838,2026-05-22 05:39:00
BUS_1039,104,14,-33.54999285764542,-70.63924186754241,2026-05-06 18:13:00
BUS_1034,210,30,-33.481059892985385,-70.63615430267238,2026-05-27 02:10:00
BUS_1024,210e,45,-33.507980423412434,-70.70728509105668,2026-05-24 12:57:00
BUS_1029,210,49,-33.438068040722385,-70.66180088917115,2026-05-25 21:27:00
BUS_1008,210,53,-33.359806553610575,-70.74289262652574,2026-05-12 15:00:00
BUS_1035,104,14,-33.53255140891258,-70.58444379486343,2026-05-31 12:02:00
BUS_1044,210e,52,-33.474741684151674,-70.66730320259,2026-05-12 07:09:00
BUS_1009,502c,40,-33.3696783563275,-70.64003724062586,2026-05-25 10:28:00
BUS_1040,104,19,-33.41644962775416,-70.59292826903378,2026-05-28 02:12:00
BUS_1023,502C,28,-33.537657635037206,-70.61509881193156,2026-05-26 10:04:00
BUS_1009,210,32,-33.47075110746405,-70.75020987648192,2026-05-14 20:25:00
BUS_1048,502C,59,-33.53540163186686,-70.64252730061482,2026-05-01 21:04:00
BUS_1001,502C,18,-33.37799781966001,-70.65379055999205,2026-05-06 02:55:00
BUS_1049,210e,47,-33.538362230675276,-70.75353635662294,2026-05-03 08:49:00
BUS_1041,210,49,-33.46837682286046,-70.56969569492378,2026-05-02 17:45:00
BUS_1037,502,16,-33.52384754106277,-70.72861030501335,2026-05-26 04:38:00
BUS_1023,210e,54,-33.51747106293863,-70.62786821664395,2026-05-26 09:41:00
BUS_1035,502c,43,-33.365634503688,-70.63449613288486,2026-05-25 07:05:00
BUS_1037,502c,34,-33.5425889236757,-70.73884626074687,2026-05-27 10:02:00
BUS_1015,210,47,-33.423649764428376,-70.60706626117295,2026-05-24 22:18:00
BUS_1009,502C,37,-33.39172497865945,-70.62764558567797,2026-05-09 02:44:00
BUS_1048,502,16,-33.53228540867924,-70.61364813863737,2026-05-28 12:20:00
BUS_1001,502c,50,-33.37157288311445,-70.69582392603076,2026-05-10 00:19:00
BUS_1027,104,32,-33.39845716298914,-70.68178738106515,2026-05-25 06:33:00
BUS_1047,210,16,-33.485807810879955,-70.59296643726246,2026-05-13 02:37:00
BUS_1021,210,54,-33.40407264198393,-70.62753728413318,2026-05-25 22:20:00
BUS_1033,210,10,-33.43874360788277,-70.65207520548532,2026-05-26 12:49:00
BUS_1035,502,40,-33.35829463658768,-70.69138070797037,2026-05-09 14:53:00
BUS_1030,210,-13,-33.36000679559614,-70.56911579598415,2026-05-07 12:23:00
BUS_1018,210e,20,-33.4827777428043,-70.64040356736311,2026-05-28 06:13:00
BUS_1018,502,12,-33.48620791072381,-70.60409954174489,2026-05-07 00:05:00
BUS_1021,210,29,-33.44143097060784,-70.58061899224917,2026-05-03 05:11:00
BUS_1039,210e,57,-33.53276162048123,-70.66342204700544,2026-05-09 03:17:00
BUS_1003,502C,59,-33.433202216029756,-70.71344757441582,2026-05-08 12:22:00
BUS_1025,502C,10,-33.539772675249154,-70.72058525401299,2026-05-09 02:07:00
BUS_1010,210e,45,-33.3881804229127,-70.59812165144703,2026-05-20 17:40:00
BUS_1037,502C,43,-33.44710150692402,-70.72899928914785,2026-05-28 12:07:00
BUS_1044,502C,18,-33.49478761109179,-70.74468232012332,2026-05-29 12:45:00
BUS_1034,104,55,-33.53300696134222,-70.7321539803141,2026-05-26 20:48:00
BUS_1032,502c,39,-33.498236419225286,-70.65776563085734,2026-05-11 18:01:00
BUS_1036,104,53,-33.426790181716136,-70.67006575836206,2026-05-12 01:36:00
BUS_1012,502C,59,-33.44291045298447,-70.57455048607137,2026-05-27 17:03:00
BUS_1039,210,48,-33.43218234741004,-70.60940370081744,2026-05-12 06:50:00
BUS_1009,210e,46,-33.51000113850559,-70.74239896828195,2026-05-12 09:52:00
BUS_1048,502C,59,-33.46391293734616,-70.70141547739952,2026-05-11 18:33:00
BUS_1031,502C,-2,-33.466608806224954,-70.62147792067839,2026-05-02 03:15:00
BUS_1032,104,17,-33.47898655298011,-70.57101934239533,2026-05-17 21:50:00
BUS_1011,502,39,-33.52720900585897,-70.62585971435512,2026-05-23 12:39:00
BUS_1047,502c,38,-33.52512926836506,-70.62226440175758,2026-05-19 13:39:00
BUS_1048,502C,58,-33.48387765111314,-70.74426612794774,2026-05-05 19:51:00
BUS_1026,104,51,-33.54424367434164,-70.61430534466528,2026-05-19 16:58:00
BUS_1009,210,35,-33.35579195105193,-70.6094319593979,2026-05-27 10:20:00
BUS_1045,104,-16,-33.49773386030579,-70.66890584596355,2026-06-01 05:55:00
BUS_1019,210e,58,-33.50129085388815,-70.74412207207095,2026-05-07 12:15:00
BUS_1045,502c,55,-33.39712696083971,-70.73332864256768,2026-05-19 06:49:00
BUS_1007,210e,51,-33.543576178544505,-70.60977341417434,2026-05-24 03:44:00
BUS_1000,104,19,-33.544436333152504,-70.61848481723119,2026-05-04 20:03:00
BUS_1028,210,32,-33.453958418015034,-70.59113493389397,2026-05-11 03:57:00
BUS_1042,502c,43,-33.43265768942621,-70.61569642152297,2026-05-01 13:41:00
BUS_1024,502,37,-33.3869049059994,-70.58809830657982,2026-05-28 07:15:00
BUS_1012,502C,33,-33.53478009957079,-70.67650259397384,2026-05-02 06:28:00
BUS_1000,210,-17,-33.402506324875255,-70.7185338327295,2026-05-29 06:05:00
BUS_1008,502c,15,-33.48808362251681,-70.68466413878873,2026-05-16 04:48:00
BUS_1021,502c,44,-33.45977047782648,-70.5885580269015,2026-05-09 17:15:00
BUS_1019,502c,55,-33.41303281417645,-70.7049118044947,2026-05-01 14:08:00
BUS_1036,104,25,-33.40939219788121,-70.74537008433464,2026-05-07 18:25:00
BUS_1014,210e,59,-33.501628723663266,-70.6024412948741,2026-05-11 01:35:00
BUS_1016,104,31,-33.38882050001954,-70.5808439538457,2026-05-08 11:55:00
BUS_1014,210,37,-33.48253137795401,-70.59282081040413,2026-06-01 03:00:00
BUS_1028,502,50,-33.40034623272513,-70.57602117506904,2026-05-29 06:56:00
BUS_1015,502c,58,-33.4602281376708,-70.73362816643969,2026-05-14 14:45:00
BUS_1007,502C,18,-33.45083679592271,-70.68774990841041,2026-05-14 08:53:00
BUS_1010,502,42,-33.4732019429113,-70.66906158683958,2026-05-23 09:00:00
BUS_1003,104,30,-33.447570214642894,-70.71585305836953,2026-05-05 02:24:00
BUS_1023,502c,14,-33.44666742048921,-70.68473424379128,2026-05-11 09:28:00
BUS_1035,502C,-5,-33.53644886858392,-70.6937095257737,2026-05-15 08:59:00
BUS_1044,104,-8,-33.47248907027161,-70.56865960599764,2026-05-15 11:31:00
BUS_1013,502c,20,-33.53176444981808,-70.61190877822915,2026-05-13 12:37:00
BUS_1034,502,21,-33.35385309841624,-70.65365767425357,2026-05-18 16:52:00
BUS_1006,104,60,-33.450897520607704,-70.71934436488613,2026-05-07 09:43:00
BUS_1020,502C,10,-33.38596172512993,-70.5737214194078,2026-05-15 13:48:00
BUS_1032,502c,26,-33.42434348941163,-70.62491882753173,2026-05-25 19:30:00
BUS_1001,104,27,-33.37004664906596,-70.72481855842712,2026-05-16 20:15:00
BUS_1016,210,28,-33.380919799241155,-70.63277349164089,2026-05-25 02:14:00
BUS_1012,502c,41,-33.37945701542665,-70.69683057164603,2026-05-17 00:13:00
BUS_1026,104,42,-33.43408202778691,-70.73252915838263,2026-05-13 13:44:00
BUS_1010,502c,40,-33.548035762730706,-70.67673941138501,2026-05-08 02:14:00
BUS_1047,210e,39,-33.4560263281189,-70.58104806395119,2026-05-25 01:39:00
BUS_1005,502c,25,-33.407378293464326,-70.74359239806536,2026-05-08 06:28:00
BUS_1032,210,49,-33.49433988662735,-70.7433463797625,2026-05-05 10:32:00
BUS_1021,502,-19,-33.35064247050568,-70.7008425203117,2026-05-02 16:15:00
BUS_1018,502C,55,-33.49907837601189,-70.72466280411608,2026-05-06 19:38:00
BUS_1041,502c,30,-33.536437191728744,-70.65340769060164,2026-05-06 15:19:00
BUS_1030,502,55,-33.54305430128858,-70.64575601294568,2026-05-24 18:31:00
BUS_1007,502c,39,-33.410107005750774,-70.60662038032875,2026-05-08 21:17:00
BUS_1006,502,30,-33.45829282211991,-70.5908310926606,2026-05-27 20:56:00
BUS_1008,502C,17,-33.530604035562654,-70.71633892385466,2026-05-06 06:51:00
BUS_1033,104,11,-33.532443681763546,-70.62905192524714,2026-05-30 08:56:00
BUS_1021,502c,45,-33.3662972303422,-70.71933838155768,2026-05-15 18:03:00
BUS_1037,210,56,-33.401870093494146,-70.69208316092542,2026-05-13 03:15:00
BUS_1043,502,22,-33.378448753602726,-70.73081690399827,2026-05-18 23:08:00
BUS_1009,502c,36,-33.42261927061263,-70.62635294985417,2026-05-24 23:55:00
BUS_1046,502C,47,-33.430412858596334,-70.73127214341196,2026-05-15 01:13:00
BUS_1015,210e,16,-33.52478907447042,-70.73107113654476,2026-05-23 16:59:00
BUS_1022,210e,52,-33.50144629852487,-70.66221729733178,2026-05-13 17:11:00
BUS_1011,104,31,-33.53729082386403,-70.61559872242991,2026-05-10 17:31:00
BUS_1038,210e,13,-33.42176419275911,-70.58517661098955,2026-05-26 11:43:00
BUS_1030,502c,37,-33.35067370720814,-70.64992230544865,2026-05-17 06:17:00
BUS_1035,210e,38,-33.492439691683906,-70.61281119794216,2026-05-07 02:19:00
BUS_1016,502c,50,-33.358303277640616,-70.68742898031599,2026-05-06 19:19:00
BUS_1039,210,12,-33.49182547341241,-70.72998734934349,2026-05-28 03:47:00
BUS_1016,210,44,-33.369356376688266,-70.60220283447462,2026-05-17 17:17:00
BUS_1017,210e,40,-33.356523184766644,-70.7009717101655,2026-05-16 15:59:00
BUS_1021,210,49,-33.420295570480235,-70.7596932420744,2026-05-14 15:05:00
BUS_1029,210,25,-33.46894249795657,-70.73869526442087,2026-05-03 16:30:00
BUS_1030,502C,44,-33.51040690319961,-70.69223039979114,2026-05-11 13:37:00
BUS_1041,210,-13,-33.4270953534918,-70.75001954982083,2026-05-05 02:12:00
BUS_1037,210,26,-33.425754904090894,-70.57836299884016,2026-05-04 22:15:00
BUS_1038,502c,48,-33.54818144172476,-70.62546643006314,2026-05-16 07:59:00
BUS_1013,502,51,-33.41125678856065,-70.66835159585,2026-05-23 14:56:00
BUS_1012,502c,25,-33.48426309936781,-70.60019880925469,2026-05-17 17:22:00
BUS_1011,502C,25,-33.4631893119929,-70.69905944084356,2026-05-06 04:42:00
BUS_1011,210e,41,-33.44455912030738,-70.7012174228261,2026-05-13 18:50:00
BUS_1035,502C,38,-33.358989755636934,-70.66356629094088,2026-05-25 20:34:00
BUS_1000,210e,36,-33.529490214868105,-70.67600018465465,2026-05-07 14:25:00
BUS_1006,210,51,-33.398869647219264,-70.59990938853319,2026-05-31 17:18:00
BUS_1013,210,22,-33.46087035553591,-70.60429352426627,2026-05-16 20:02:00
BUS_1026,502C,-4,-33.395317514376224,-70.70750171657194,2026-05-30 09:22:00
BUS_1028,210e,39,-33.50784433282658,-70.67600500750136,2026-05-02 01:23:00
BUS_1047,502c,14,-33.48371851143309,-70.57941212313021,2026-05-03 08:20:00
BUS_1010,210,40,-33.51407342412313,-70.74950557691254,2026-05-24 17:00:00
BUS_1001,210,36,-33.46113714221082,-70.73528098740088,2026-05-12 18:04:00
BUS_1020,502,23,-33.404213505724805,-70.68677797582838,2026-05-11 00:16:00
BUS_1025,210,46,-33.50075693044228,-70.6410961692933,2026-05-29 10:32:00
BUS_1040,210,25,-33.47550664769294,-70.64119128130956,2026-05-09 07:59:00
BUS_1009,210,42,-33.422753556242164,-70.56900804394589,2026-05-25 13:04:00
BUS_1020,104,19,-33.436183826833435,-70.70388404431726,2026-05-27 18:20:00
BUS_1028,502c,-18,-33.54619922301781,-70.71686905110633,2026-05-08 01:19:00
BUS_1021,210,22,-33.464241405173944,-70.57161404446074,2026-05-20 06:14:00
BUS_1013,502C,10,-33.47075698342727,-70.56275950413018,2026-05-17 09:43:00
BUS_1001,104,60,-33.481712573952514,-70.6116056257183,2026-05-07 23:13:00
BUS_1025,502,46,-33.3805874689425,-70.706497785318,2026-05-19 00:05:00
BUS_1045,502c,23,-33.45099489496426,-70.61917190467344,2026-05-18 09:28:00
BUS_1045,502C,38,-33.47969060324561,-70.75152896742998,2026-05-17 07:06:00
BUS_1012,210e,19,-33.4252783033353,-70.71324537603658,2026-05-07 10:53:00
BUS_1012,502,21,-33.4311901669563,-70.6540874493011,2026-05-23 17:10:00
BUS_1003,502C,52,-33.54880943080365,-70.59850379472525,2026-05-24 19:49:00
BUS_1022,502C,24,-33.43246825797995,-70.62300518313177,2026-05-28 15:40:00
BUS_1042,502,11,-33.49150088449208,-70.58331953696994,2026-05-18 20:12:00
BUS_1019,502,16,-33.49714600895455,-70.62878985825746,2026-05-22 16:54:00
BUS_1039,210,20,-33.5208374122648,-70.72793203425095,2026-05-25 14:10:00
BUS_1039,502C,10,-33.51534747144027,-70.64327003343105,2026-05-20 19:44:00
BUS_1033,502,41,-33.42032469932866,-70.58584354799206,2026-05-23 04:32:00
BUS_1003,210,44,-33.546997198301035,-70.66508293421744,2026-05-24 17:55:00
BUS_1047,210e,12,-33.46526052304428,-70.61992302438055,2026-05-25 21:06:00
BUS_1024,502C,40,-33.493721489571,-70.70697231520396,2026-05-08 02:10:00
BUS_1047,210e,45,-33.54841141081667,-70.58938804312751,2026-05-14 11:29:00
BUS_1007,210e,37,-33.36296622997669,-70.65006100546324,2026-05-25 19:26:00
BUS_1026,502,50,-33.36280612318515,-70.57185907627498,2026-05-27 06:25:00
BUS_1042,210,38,-33.542289521541704,-70.68776830432702,2026-05-01 07:30:00
BUS_1017,210,17,-33.449591811488084,-70.57961179814835,2026-05-09 09:54:00
BUS_1033,502c,-3,-33.397958242603174,-70.67402069863722,2026-05-26 04:50:00
BUS_1016,502c,60,-33.418999455210454,-70.68154900407824,2026-05-01 21:26:00
BUS_1002,502,32,-33.548482013963245,-70.72975524865824,2026-05-20 06:34:00
BUS_1036,502c,-12,-33.51312305528133,-70.68049586583876,2026-05-23 19:11:00
BUS_1035,210e,20,-33.472744530167596,-70.67664300224212,2026-05-11 03:37:00
BUS_1032,502,36,-33.43087071411998,-70.667884171788,2026-05-04 18:29:00
BUS_1011,502C,56,-33.375571871170564,-70.57554368472282,2026-05-08 12:12:00
BUS_1041,502C,15,-33.45638817131368,-70.63221665671364,2026-05-17 16:14:00
BUS_1022,210,48,-33.40214212147529,-70.57412728267819,2026-05-26 08:19:00
BUS_1050,502C,25,-33.47639711517216,-70.62523865342799,2026-05-17 10:54:00
BUS_1024,210,15,-33.390761140380164,-70.75830202735953,2026-05-25 20:14:00
BUS_1036,104,34,-33.40858396467691,-70.72256708187375,2026-05-26 15:18:00
BUS_1009,104,36,-33.39681686889176,-70.60986123674019,2026-05-20 06:27:00
BUS_1007,502C,38,-33.44021702816745,-70.75278166131494,2026-05-28 22:19:00
BUS_1006,502c,20,-33.395559439268624,-70.65863180386638,2026-05-01 19:05:00
BUS_1019,502,23,-33.44746109151395,-70.67775755277162,2026-05-09 03:22:00
BUS_1008,104,27,-33.37434414113766,-70.7178299647414,2026-05-24 05:24:00
BUS_1044,210e,41,-33.51396352717144,-70.58776420252471,2026-05-08 12:51:00
BUS_1030,502C,54,-33.38233246942509,-70.63269827661509,2026-05-09 16:40:00
BUS_1040,502C,35,-33.40021313382567,-70.6049858415941,2026-05-06 15:43:00
BUS_1043,502c,13,-33.40376914515582,-70.6621656420401,2026-05-29 09:38:00
BUS_1002,104,59,-33.36275241392291,-70.58219173160843,2026-05-12 04:53:00
BUS_1009,502c,44,-33.464169837512415,-70.68454756339389,2026-05-03 10:57:00
BUS_1018,502C,11,-33.42329179261617,-70.65225326720729,2026-05-09 22:30:00
BUS_1014,104,27,-33.40726059746704,-70.61725553847104,2026-06-01 01:38:00
BUS_1044,210,29,-33.367051940882924,-70.70019465511845,2026-05-22 12:55:00
BUS_1012,210,30,-33.54667393917773,-70.68795887757325,2026-05-03 07:59:00
BUS_1032,210,20,-33.355674246018715,-70.60533629635277,2026-05-25 12:25:00
BUS_1020,210e,29,-33.549929277487294,-70.70973415179797,2026-05-26 13:03:00
BUS_1019,104,30,-33.40762512872097,-70.57289758450749,2026-05-30 00:57:00
BUS_1036,502,49,-33.36658699372427,-70.69873010053031,2026-05-05 05:37:00
BUS_1007,502C,42,-33.396800041444315,-70.60409249494285,2026-05-22 10:14:00
BUS_1009,210,24,-33.4224994238022,-70.70597569850561,2026-05-23 18:58:00
BUS_1026,502,-9,-33.35733308773572,-70.7525053176449,2026-05-31 17:02:00
BUS_1021,104,28,-33.536521492320404,-70.65556869112032,2026-05-18 17:54:00
BUS_1049,502,24,-33.490456356453016,-70.6696150832916,2026-05-17 09:23:00
BUS_1041,502C,15,-33.528168584102104,-70.6518928268358,2026-05-18 13:48:00
BUS_1017,502C,41,-33.38921870084482,-70.56043956576559,2026-05-07 06:29:00
BUS_1042,502C,39,-33.47254487973122,-70.63149452363122,2026-05-10 07:30:00
BUS_1016,210,17,-33.448770337851975,-70.68728807186145,2026-05-26 00:40:00
BUS_1023,210e,60,-33.45780289715349,-70.69287711961493,2026-05-15 13:22:00
BUS_1019,210,17,-33.43838539307648,-70.67676519571793,2026-05-28 09:08:00
BUS_1008,502C,25,-33.407603297690464,-70.73619407126783,2026-05-16 13:43:00
BUS_1031,502C,17,-33.48240828079873,-70.62418736539816,2026-05-25 18:52:00
BUS_1014,502C,40,-33.35786898430545,-70.62270156512369,2026-05-26 21:18:00
BUS_1040,502c,13,-33.39868801139152,-70.57173139344938,2026-05-21 16:09:00
BUS_1042,210e,31,-33.3852878913738,-70.59533504328958,2026-05-02 09:51:00
BUS_1028,502C,48,-33.49924786910985,-70.75406319081104,2026-05-06 17:37:00
BUS_1020,502,-14,-33.46823995473736,-70.64242628037331,2026-05-16 17:27:00
BUS_1039,210e,54,-33.53636984369822,-70.58631125168793,2026-05-13 11:54:00
BUS_1005,210,30,-33.355120164613396,-70.68048905687503,2026-05-10 21:48:00
BUS_1022,502,30,-33.51489992773882,-70.62880239025228,2026-05-15 10:40:00
BUS_1047,210e,60,-33.409744362372024,-70.68349165548061,2026-05-03 00:18:00
BUS_1004,210,11,-33.37632969309173,-70.66988461007989,2026-05-02 03:07:00
BUS_1016,104,-7,-33.39479078082983,-70.68760573504576,2026-05-14 08:33:00
BUS_1001,502,32,-33.4249538059498,-70.71275904685855,2026-05-24 01:31:00
BUS_1027,210e,21,-33.5216627630315,-70.61108030191441,2026-05-12 04:54:00
BUS_1003,502C,52,-33.45652827601981,-70.57721412054849,2026-05-02 22:48:00
BUS_1012,502,38,-33.54493806530336,-70.67189390112551,2026-05-12 10:28:00
BUS_1000,502,55,-33.4202070964108,-70.7488777591011,2026-05-09 13:31:00
BUS_1000,210,42,-33.50965735433838,-70.73043883154911,2026-06-01 05:08:00
BUS_1038,502c,23,-33.35927637897572,-70.67502273653129,2026-05-29 01:20:00
BUS_1039,502,55,-33.41497864675339,-70.64917123030912,2026-05-09 00:45:00
